"Latitude";"Longitude";"Desc_Basica";"Desc_Complemento";"Distrito";"Data_ano";"Data_mes";"Data_hora";"Horas_p_Fechamento"
NA;NA;"Structural";"Scaffold";"Brooklyn";2014;"07";"01";1.54
40.6098110130942;-74.0253010982654;"Utility";"Other";"Brooklyn";2014;"07";"07";0.86
40.7403544221729;-73.972361505307;"Administration";"Planned Event";"New York";2014;"04";"09";2017.87
40.8730042712407;-73.8895289703815;"Fire";"Collapse";"Bronx";2014;"07";"23";2.44
40.7517457214474;-73.9924277862936;"Fire";"Haz Mat";"Manhattan";2014;"07";"18";1.88
40.7484989148074;-74.0020968740427;"Fire";"10-77 (Residential High Rise Fire)";"Manhattan";2014;"07";"01";3.03
NA;NA;"Fire";"1st Alarm";"Staten Island";2014;"07";"10";1.03
40.752065406828;-73.9403928889444;"Structural";"Stability Problem";"Queens";2014;"06";"15";265.39
40.7515455853698;-73.9979391224826;"Transportation";"Train Subway";"Manhattan";2014;"07";"08";1.5
40.7642812096867;-73.9985812964345;"Utility";"Transformer";"Manhattan";2014;"07";"11";2.61
40.7742111205463;-73.9885692486963;"Structural";"Scaffold";"Manhattan";2014;"07";"22";3.23
NA;NA;"Structural";"Falling Debris";"Brooklyn";2014;"07";"22";4.82
40.6789735199781;-73.9236754733421;"Fire";"1st Alarm";"Brooklyn";2014;"07";"15";9.13
40.744529795843;-73.9927064888561;"Structural";"Stability Problem";"Manhattan";2014;"07";"12";1.52
40.6094314439213;-73.7547803118755;"Structural";"Street Collapse";"Queens";2014;"06";"17";291.62
40.7570035783032;-73.9825262248494;"Fire";"Explosion";"Manhattan";2014;"07";"09";1.05
40.7137968664595;-74.0054937633542;"Utility";"Phone Outage";"Manhattan";2014;"07";"12";7.78
40.7196811106865;-73.9623916341481;"Fire";"2nd Alarm";"Brooklyn";2014;"07";"11";1.27
40.7789246228643;-73.9052893124475;"Utility";"Water Main";"Queens";2014;"07";"12";8.66
40.7050628451997;-74.0085371202514;"Structural";"Scaffold";"Manhattan";2014;"07";"07";2.61
40.7973529680247;-73.9446539047989;"Fire";"Other";"Manhattan";2014;"07";"20";12.7
40.7119990586546;-74.0052555464969;"Structural";"Collapse";"Manhattan";2014;"07";"15";20.11
40.8065866528991;-73.9400153505389;"Fire";"1st Alarm";"Manhattan";2014;"07";"14";0.96
40.8181740266561;-73.9564831458591;"HazMat";"Liquid";"Manhattan";2014;"07";"05";30.54
40.7585940004741;-73.9949609641797;"Structural";"Scaffold";"Manhattan";2014;"07";"08";6.18
40.7553386495278;-73.9638152816965;"Fire";"Haz Mat";"Manhattan";2014;"07";"15";1.42
40.7483911028792;-73.9865453807051;"Fire";"Other";"Manhattan";2014;"07";"19";0.72
40.8023609358138;-73.9545574526625;"Structural";"Partial Collapse";"Manhattan";2014;"07";"05";6.9
40.8170020009229;-73.9437271397625;"Fire";"Collapse";"Manhattan";2014;"07";"13";0.48
40.7942751115286;-73.8841519827868;"Utility";"Water Main";"Queens";2014;"07";"09";20.86
40.7035970417954;-74.0097812256251;"HazMat";"Other";"Manhattan";2014;"07";"11";173.17
NA;NA;"Structural";"Collapse";"Brooklyn";2014;"07";"08";2.71
40.8502514734017;-73.8448938846884;"Utility";"Power Outage";"Bronx";2014;"07";"14";2.11
40.7502938835643;-73.9948424892493;"Transportation";"Other";"Manhattan";2014;"07";"20";11.23
40.6907815892461;-73.9887530313009;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"07";"10";0.6
40.581134271883;-73.9674340975618;"Fire";"10-77 (Residential High Rise Fire)";"Brooklyn";2014;"07";"23";1.02
40.8180160803852;-73.8887965217027;"Fire";"5th Alarm";"Bronx";2014;"07";"01";32.81
40.8167698206899;-73.9063714301046;"Rescue";"Confined Space";"Bronx";2014;"07";"04";1.24
40.7521904338817;-73.9934635983957;"Transportation";"Train Subway";"Manhattan";2014;"07";"09";1.22
40.8401448086179;-73.8444187088821;"Utility";"Other";"Bronx";2014;"07";"11";0.26
40.6676883998515;-73.8630139471155;"Fire";"10-77 (Residential High Rise Fire)";"Brooklyn";2014;"07";"11";1.5
NA;NA;"Fire";"2nd Alarm";"Manhattan";2014;"07";"11";1.73
40.7572322651276;-73.9897921905463;"Utility";"Gas High Pressure";"Manhattan";2014;"07";"08";6.44
40.8004898381998;-73.9439216934586;"Utility";"Other";"Manhattan";2014;"07";"12";1.89
40.8185600587707;-73.927316129971;"Utility";"Power Outage";"Bronx";2014;"07";"12";4.04
40.7887805347711;-73.7844434656809;"Utility";"Water Main";"Queens";2014;"07";"17";0.45
40.8535086029178;-73.901584102591;"Utility";"Gas Low Pressure";"Bronx";2014;"07";"20";1.55
40.6447345223934;-74.0812221096447;"Structural";"Construction Accident";"Staten Island";2014;"07";"10";1.19
40.7650594292914;-73.9268005300873;"Fire";"3rd Alarm";"Queens";2014;"07";"11";95.95
40.7487996538897;-73.9698460205515;"Fire";"Other";"Manhattan";2014;"07";"10";2.29
40.6904685980622;-73.9878912652697;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"07";"11";1.14
40.7855754775785;-73.8446082768697;"Administration";"Planned Notify NYC Message";"Queens";2014;"07";"13";157.75
NA;NA;"Rescue";"Other";"Manhattan";2014;"07";"08";6.39
40.763537501339;-73.9753516541818;"Structural";"Falling Debris";"Manhattan";2014;"07";"09";6.23
NA;NA;"Rescue";"High Angle";"Brooklyn";2014;"08";"11";NA
40.8684732070782;-73.9240364670756;"Utility";"Water Main";"New York";2014;"08";"22";11.45
40.6765735999725;-73.9007924927943;"Transportation";"Train Elevated";"Brooklyn";2014;"08";"00";1.98
40.8785474345103;-73.8280489701882;"Fire";"10-77 (Residential High Rise Fire)";"Bronx";2014;"07";"17";65.7
40.6136217581754;-74.1581977031469;"Fire";"10-77 (Residential High Rise Fire)";"Staten Island";2014;"08";"22";1.75
40.7591996723738;-73.9846192500219;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"08";"10";4.51
40.810913408016;-73.9368794456205;"Fire";"10-77 (Residential High Rise Fire)";"Manhattan";2014;"08";"08";9.73
40.8143912681702;-73.9237477699137;"Structural";"Confined Space";"Bronx";2014;"08";"08";9
40.8185100228933;-73.8058114551958;"Medical";"Other";"Bronx";2014;"08";"08";9.54
40.7591996723738;-73.9846192500219;"Transportation";"Commercial Bus";"New York";2014;"08";"15";5.42
40.6122758772529;-74.0710509953443;"Law Enforcement";"Suspicious Package";"Staten Island";2014;"08";"07";0.49
40.6525895325805;-73.9304845752652;"Fire";"1st Alarm";"Brooklyn";2014;"08";"22";9.89
40.7347641559266;-73.9968066247648;"Structural";"Elevator";"Manhattan";2014;"08";"11";1.79
40.7550545089798;-73.830204960095;"Structural";"Elevator";"Queens";2014;"08";"15";4.82
40.8050975514506;-73.9548734532609;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"08";"11";0.58
40.8048605525277;-73.9406562538593;"HazMat";"Chemical";"Manhattan";2014;"08";"11";2.27
40.6811367069485;-73.9556676077586;"Fire";"1st Alarm";"Brooklyn";2014;"08";"17";1.01
40.6435490463748;-74.0726085352622;"Transportation";"Train Subway";"Staten Island";2014;"08";"14";9.62
40.8670137176574;-73.8371682014534;"Fire";"Haz Mat";"Bronx";2014;"08";"21";4.61
NA;NA;"Administration";"Other";"Brooklyn";2014;"08";"07";0.34
40.5750692597807;-73.9858783515007;"Administration";"Planned Event";"Brooklyn";2014;"08";"13";33.45
40.7148069253522;-74.0057643905964;"Rescue";"High Angle";"Manhattan";2014;"08";"13";1.1
40.7023592272759;-73.8185203891354;"Fire";"2nd Alarm";"Queens";2014;"08";"12";20.65
40.7114244876443;-74.0154418673417;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"08";"20";253.41
40.6984655608952;-73.9177675617877;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"08";"12";1.31
40.6636440946649;-73.9896839599464;"Fire";"Haz Mat";"Brooklyn";2014;"08";"17";2.63
40.6431584282928;-73.9179510311807;"HazMat";"High Carbon Monoxide";"Brooklyn";2014;"08";"09";1.84
40.6444;-73.7827;"Law Enforcement";"Suspicious Package";"Queens";2014;"08";"16";2.92
40.619246;-74.115593;"Medical";"Spray/Larvaciding";"Brooklyn";2014;"08";"17";154.51
40.8452910491088;-73.9141126277136;"Weather";"Flooding";"Bronx";2014;"07";"20";998.99
40.7068483118228;-73.9107130931163;"Structural";"Collapse";"Queens";2014;"08";"15";2.66
40.7509781685251;-73.9347418346018;"Law Enforcement";"Suspicious Package";"Queens";2014;"08";"20";1.42
40.6880724008397;-73.9278658249136;"Structural";"Construction Accident";"Brooklyn";2014;"08";"14";4.44
40.6670922847691;-73.8672722949099;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"08";"11";1.24
40.7462336872454;-73.9861813119709;"Utility";"Water Main";"Manhattan";2014;"08";"09";4.72
40.687465860586;-73.9882884457023;"Utility";"Water Main";"Brooklyn";2014;"08";"10";7.42
40.7901384723782;-73.9709757019242;"HazMat";"Solid";"Manhattan";2014;"08";"21";0.82
40.6856418752271;-73.8801256760597;"Structural";"Life Safety Violations";"Brooklyn";2014;"08";"22";298.79
40.6974899138848;-73.9899491966358;"Fire";"Other";"Brooklyn";2014;"08";"14";2.01
40.7759231209121;-73.9531673740826;"Rescue";"Technical";"Manhattan";2014;"08";"15";1.64
40.7457928971477;-73.9761991002036;"Fire";"Explosion";"Manhattan";2014;"08";"11";479.72
40.7266226952878;-73.9886315298472;"Structural";"Stability Problem";"Manhattan";2014;"07";"10";671.94
40.8338794857539;-73.8877003486494;"Structural";"Life Safety Violations";"Bronx";2014;"08";"13";5.34
40.7772131257113;-73.9826617364061;"Structural";"Street Collapse";"Manhattan";2014;"08";"15";5.45
40.7596052922695;-73.9806268509561;"Fire";"10-76 (Commercial High Rise Fire)";"Manhattan";2014;"08";"23";1.58
40.8240317232702;-73.9447581761541;"Transportation";"Train Subway";"Manhattan";2014;"08";"19";2.31
40.7777704589883;-73.983701462545;"Structural";"Sidewalk Shed";"Manhattan";2014;"08";"10";3.16
40.6905100584787;-73.9329006857404;"Structural";"Stability Problem";"Brooklyn";2014;"08";"15";1.35
40.7591877468986;-74.0059852013426;"HazMat";"Other";"Manhattan";2014;"08";"16";0.52
40.8198357112751;-73.9523958163419;"Fire";"4th Alarm";"Manhattan";2014;"08";"18";185.16
40.7435965894485;-74.0071562741278;"Law Enforcement";"Haz Mat";"Manhattan";2014;"08";"09";151.87
NA;NA;"Fire";"1st Alarm";"Brooklyn";2014;"08";"22";2.29
40.6745797628485;-73.9384685337293;"Fire";"10-77 (Residential High Rise Fire)";"Brooklyn";2014;"08";"09";0.07
40.7230764483758;-74.0115735041667;"Structural";"Demolition";"Manhattan";2014;"08";"13";20.39
40.5541534714618;-74.2151880792248;"Utility";"Electric Feeder Cable";"Staten Island";2014;"08";"11";NA
40.7928609460567;-73.9227142655102;"Administration";"Planned Event";"New York";2014;"08";"17";0.93
40.7928609460567;-73.9227142655102;"Administration";"Planned Event";"Manhattan";2014;"08";"18";0.82
40.8689997585484;-73.8233444219411;"Fire";"Haz Mat";"Bronx";2014;"08";"22";1.39
40.7503183587388;-73.9911105992578;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"14";0.39
40.7707656952671;-73.953015758705;"Rescue";"Confined Space";"Manhattan";2014;"09";"09";1.34
40.7844966279787;-73.957548744187;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"08";"15";165.36
40.7887574461564;-73.9530319520095;"Law Enforcement";"Other";"Manhattan";2014;"08";"14";163.72
40.8690205239323;-73.9139084895585;"HazMat";"Fuel";"Manhattan";2014;"09";"03";1.46
40.7482404937055;-73.9900028940116;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"10";0.64
40.7613675647735;-73.8229981809673;"Fire";"1st Alarm";"Queens";2014;"09";"05";3.68
40.7347033749477;-73.9899255417611;"Law Enforcement";"Other";"Manhattan";2014;"08";"14";262.27
40.8767726328896;-73.8733951550213;"Fire";"3rd Alarm";"Bronx";2014;"09";"07";11.99
NA;NA;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"09";"22";1.24
40.8294545266725;-73.8990577304963;"Structural";"Evacuation";"Bronx";2014;"09";"11";2.12
40.7439442312181;-73.9836267345995;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"12";0.92
40.8842805234383;-73.8624157726321;"Utility";"Water Main";"Bronx";2014;"09";"16";0.57
40.7274784706513;-73.9070620933537;"Transportation";"Payload Truck";"Queens";2014;"09";"13";2.52
40.6920250865342;-73.9327549202195;"Structural";"Life Safety Violations";"Brooklyn";2014;"09";"18";4.33
NA;NA;"Fire";"Haz Mat";"Staten Island";2014;"09";"13";10.6
40.7074916630109;-74.011899022361;"Fire";"Haz Mat";"New York";2014;"09";"16";1.32
NA;NA;"Administration";"Planned Event";"Brooklyn";2014;"09";"13";40.49
NA;NA;"Administration";"Planned Event";"Brooklyn";2014;"09";"13";40.77
40.6009967713796;-74.1358913269356;"Utility";"Water Main";"Staten Island";2014;"09";"14";9.23
40.7541544406549;-73.9690350945298;"Fire";"3rd Alarm";"Manhattan";2014;"09";"19";10.39
40.7365281428806;-73.7983211095772;"Utility";"Water Main";"Queens";2014;"09";"23";13.96
40.7064240332092;-73.9374400562919;"Structural";"Collapse";"Brooklyn";2014;"09";"12";4.24
40.7501113938195;-73.9689070438706;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"11";0.16
40.7495494087676;-73.9715708475384;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"13";1
40.7373606932395;-73.9968389765886;"Fire";"2nd Alarm";"Manhattan";2014;"09";"16";21.94
40.7144316130296;-74.0060961691021;"Structural";"Falling Debris";"Manhattan";2014;"09";"14";3.62
40.8481523832906;-73.7868175002836;"Utility";"Gas Service Line";"Bronx";2014;"09";"11";1.87
40.7678699830825;-73.9823175965526;"Rescue";"Confined Space";"Manhattan";2014;"09";"06";3.62
40.7521904338817;-73.9934635983957;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"12";0.78
40.7583922647852;-73.9815368264079;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"21";0.37
40.7722602530858;-73.9734320392278;"Administration";"Planned Event";"Manhattan";2014;"09";"10";470.86
40.6606564308772;-73.8857861187107;"HazMat";"Fuel";"Brooklyn";2014;"09";"00";0.85
40.7558073922427;-73.9864031132454;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"09";"18";0.51
40.7736100536434;-73.7507783192032;"Fire";"2nd Alarm";"Queens";2014;"09";"15";3.43
40.7996920541469;-73.9520707074838;"Fire";"3rd Alarm";"Manhattan";2014;"09";"17";91.67
40.6238601643052;-73.9224056319996;"Structural";"Other";"Brooklyn";2014;"09";"13";144.08
40.7603497324956;-73.9847128371643;"Structural";"Falling Debris";"Manhattan";2014;"10";"08";3.21
40.6818873975919;-73.7660983014955;"HazMat";"High Carbon Monoxide";"Queens";2014;"10";"13";1.35
40.7264222151327;-73.9547066483959;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"10";"15";1.49
40.676488047541;-73.7713808202355;"Fire";"High Rise";"Queens";2014;"10";"14";6.2
40.8370759046894;-73.8613894745658;"Fire";"Manhole";"Bronx";2014;"09";"12";51.67
40.7524109088396;-73.9783478722437;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"10";"15";1.02
40.7655201121059;-73.9800367004507;"HazMat";"Liquid";"Manhattan";2014;"10";"16";0.55
40.7712762767376;-73.9226129540314;"Law Enforcement";"Suspicious Package";"Queens";2014;"10";"10";1.13
40.6924106287007;-73.8141156329184;"Fire";"2nd Alarm";"Queens";2014;"10";"11";1.74
40.7141971740699;-73.9886588996999;"Fire";"Haz Mat";"Manhattan";2014;"10";"12";0.45
40.6043473822144;-73.7557497282797;"Structural";"Other";"Queens";2014;"10";"08";7.41
40.788286433327;-73.8844801921073;"HazMat";"High Carbon Monoxide";"Queens";2014;"10";"18";1.21
40.7597310003222;-73.9663180179098;"Structural";"Construction Accident";"Manhattan";2014;"10";"08";2.58
NA;NA;"Utility";"Water Main";"Queens";2014;"10";"13";1.5
40.7123559942307;-74.0008909587751;"Administration";"1 PP Activation";"Manhattan";2014;"10";"13";151.56
40.7271436639183;-73.7567659900255;"Transportation";"Other";"Queens";2014;"10";"18";13.54
40.7750435617564;-73.9651476865873;"Transportation";"Commuter Bus";"Manhattan";2014;"10";"09";2.68
40.7205758380038;-73.9871498519003;"Fire";"Haz Mat";"Manhattan";2014;"10";"09";3.1
40.7530655413714;-73.9877427324631;"Structural";"Scaffold";"Manhattan";2014;"10";"06";8.07
40.7172855319822;-73.8351098349731;"Fire";"Other";"Queens";2014;"10";"10";5.5
NA;NA;"Administration";"Other";"Brooklyn";2014;"10";"14";1.72
40.7308664990617;-74.0058776316258;"Utility";"Transformer";"Manhattan";2014;"10";"07";12.01
NA;NA;"Utility";"Other";"Brooklyn";2014;"10";"23";9.03
40.7722405311061;-73.9899956808066;"Utility";"Water Main";"Manhattan";2014;"10";"08";4.24
40.5865510523567;-73.8035048783668;"Utility";"Gas Main Rupture";"Queens";2014;"10";"09";5.3
40.7504389732183;-73.9892951642878;"Fire";"10-76 (Commercial High Rise Fire)";"Manhattan";2014;"10";"12";1.37
NA;NA;"Fire";"2nd Alarm";"Brooklyn";2014;"10";"02";19.17
40.7093187244212;-73.9684968439627;"Utility";"Power Outage";"Brooklyn";2014;"10";"17";5.18
40.7256734255816;-74.0057797618929;"Utility";"Water Main";"Manhattan";2014;"10";"06";35.6
40.8516611027004;-73.9228086041568;"Law Enforcement";"Suspicious Package";"Bronx";2014;"10";"08";0.72
40.6618586933183;-73.9106579718385;"Fire";"1st Alarm";"Brooklyn";2014;"10";"15";2.63
40.6422352298098;-74.0025439509034;"Utility";"Water Main";"Brooklyn";2014;"10";"09";10.15
40.7125394590284;-73.989961355865;"Medical";"Public Health";"Manhattan";2014;"10";"20";1.88
NA;NA;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"10";"22";0.54
40.7500714545035;-73.9920667884416;"Law Enforcement";"Other";"Brooklyn";2014;"10";"17";14.47
NA;NA;"Fire";"2nd Alarm";"Brooklyn";2014;"10";"17";1.69
40.6085678293815;-73.9650257091776;"Fire";"2nd Alarm";"Brooklyn";2014;"10";"18";2.16
40.7547561896594;-73.9715541877;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"10";"15";161.98
40.7806906134319;-73.946592323153;"Utility";"Power Outage";"Manhattan";2014;"10";"18";183.71
40.6089841955944;-73.7653741093719;"Fire";"2nd Alarm";"Queens";2014;"10";"13";4.45
40.6732754808773;-73.9628792427606;"Fire";"2nd Alarm";"Brooklyn";2014;"10";"09";9.73
40.8263371544658;-73.9209626787251;"Fire";"1st Alarm";"Bronx";2014;"10";"19";0.22
NA;NA;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"10";"22";1.29
40.8541383151777;-73.8936305840821;"HazMat";"Chemical";"Bronx";2014;"10";"02";31.87
40.8254138795582;-73.9234749846014;"LawEnforcement";"Suspicious Package";"Bronx";2014;"10";"11";7.67
40.7221663520984;-73.8560438164598;"HazMat";"Solid";"Queens";2014;"10";"17";4.36
40.6046654073054;-73.756868574122;"Utility";"Other";"Queens";2014;"10";"11";10.84
40.5839190507109;-73.9378860294872;"HazMat";"Solid";"Brooklyn";2014;"10";"15";2.93
40.7429156058705;-73.9891845010725;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"10";"08";1.54
40.7420089477176;-73.9466052873043;"Law Enforcement";"Suspicious Package";"Queens";2014;"10";"11";166.58
40.8544527116218;-73.8382364100341;"Rescue";"High Angle";"Bronx";2014;"10";"14";0.62
40.6318577397263;-73.9773854151328;"Fire";"1st Alarm";"Brooklyn";2014;"10";"14";3.41
40.8663830076805;-73.9303840160599;"Rescue";"Confined Space";"Manhattan";2014;"10";"18";2.14
40.7486547695357;-73.9880972344368;"Utility";"Water Main";"Manhattan";2014;"10";"09";31.05
40.6742223841149;-74.0111792851699;"Transportation";"Commercial Bus";"Brooklyn";2014;"10";"17";2.2
40.849354862237;-73.8912960034835;"Fire";"Collapse";"Bronx";2014;"10";"07";2.62
40.7540381436386;-73.9293789094649;"Structural";"Stability Problem";"Queens";2014;"10";"09";29.48
40.7240466090204;-73.8940727292899;"Structural";"Collapse";"Queens";2014;"10";"14";4.77
40.8647092363355;-73.9267486904223;"Structural";"Other";"Manhattan";2014;"10";"06";3.38
40.8497277709013;-73.9297399808976;"Law Enforcement";"Suspicious Package";"Manhattan";2014;"10";"11";1.44
40.8097161012497;-73.960090236154;"Fire";"Commercial";"Manhattan";2014;"10";"13";1.68
40.8247282824139;-73.8792355766592;"Structural";"Collapse";"Bronx";2014;"10";"17";3.57
40.7172224072176;-73.9965477335901;"HazMat";"High Carbon Monoxide";"Manhattan";2014;"10";"18";2.14
40.5623114210644;-73.9155526043491;"Utility";"Gas Service Line";"Queens";2014;"10";"08";3.21
40.5985645582221;-74.063481561012;"Medical";"Other";"Staten Island";2014;"10";"03";1.17
40.7697418651638;-73.9821185369607;"Utility";"Sewer Service";"Manhattan";2014;"10";"05";316.11
40.5966383292474;-73.7511507926205;"Utility";"Power Outage";"Queens";2014;"10";"08";3.46
40.7219846158404;-73.9996753122483;"HazMat";"Other";"Manhattan";2014;"10";"13";0.55
40.7144061089432;-73.9927927514657;"Structural";"Partial Collapse";"Manhattan";2014;"10";"09";54.98
NA;NA;"Transportation";"Train Subway";"Manhattan";2014;"10";"03";1.48
40.7274271187632;-73.9732976628651;"Utility";"Other";"Manhattan";2014;"10";"08";0.59
40.7929691554725;-73.943664389787;"Transportation";"Other";"New York";2014;"10";"09";3.18
40.8392800035813;-73.8865998027998;"Structural";"Construction Accident";"Bronx";2014;"10";"13";0.85
40.7829677017861;-73.8431512614595;"Fire";"2nd Alarm";"Queens";2014;"10";"21";282.99
40.6281615013773;-73.9413573604537;"Law Enforcement";"Suspicious Package";"Brooklyn";2014;"10";"03";399.04
NA;NA;"Utility";"Power Outage";"Brooklyn";2014;"10";"08";2.41
40.7144316130296;-74.0060961691021;"Utility";"Water Main";"Manhattan";2014;"11";"13";9.14
40.7291122557775;-74.0106725455461;"Marine";"Pleasure Craft Large";"Manhattan";2014;"11";"22";4.81
40.7504389732183;-73.9892951642878;"Fire";"10-76 (Commercial High Rise Fire)";"Manhattan";2014;"11";"03";1.13
40.7171080861644;-73.7452718773517;"Fire";"Other";"Queens";2014;"11";"10";3.9
40.6894251986109;-73.9080861006335;"Structural";"Evacuation";"Brooklyn";2014;"11";"08";7.7
40.7822373142002;-73.9675773789822;"Administration";"Planned Event";"New York";2014;"09";"09";NA
40.8756562670242;-73.8487012114909;"Fire";"2nd Alarm";"Bronx";2014;"11";"05";1.96
40.625936699915;-73.9149915052227;"Utility";"Water Main";"Brooklyn";2014;"11";"08";29.56
40.5508048635547;-74.2153715055897;"Structural";"Stability Problem";"Staten Island";2014;"11";"14";4.34
NA;NA;"Fire";"2nd Alarm";"Queens";2014;"11";"04";3.82
40.8637023813656;-73.9015328636491;"Fire";"1st Alarm";"Bronx";2014;"10";"14";355.18
40.8051610447067;-73.9491553761793;"Structural";"Falling Debris";"Manhattan";2014;"11";"09";1.97
40.7509235557731;-73.9785534480091;"Structural";"Tunnel";"Brooklyn";2014;"11";"17";2.54
40.670904335582;-73.974156623894;"Fire";"Sensitive Location";"Brooklyn";2014;"11";"05";6.22
NA;NA;"Law Enforcement";"Suspicious Package";"Bronx";2014;"11";"17";0.59
40.7640771021121;-73.97060440726;"Fire";"1st Alarm";"New York";2014;"11";"16";2.79
40.7741558006617;-73.9848793598251;"Utility";"Water Main";"Manhattan";2014;"11";"09";10.14
40.6337544804269;-74.1825180233246;"Rescue";"High Angle";"Staten Island";2014;"11";"21";1.27
40.6572982332193;-73.9199699823005;"Fire";"2nd Alarm";"Brooklyn";2014;"11";"18";4.02
40.885929157159;-73.8571358245505;"Fire";"2nd Alarm";"Bronx";2014;"11";"01";2.6
40.6613235648588;-73.8916168372537;"HazMat";"High Carbon Monoxide";"Brooklyn";2014;"11";"05";2.67
40.8434685196362;-73.9118308468547;"Utility";"Water Service Line";"Bronx";2014;"11";"04";30.53
40.6557619273754;-73.9445911700625;"Administration";"Drill";"Brooklyn";2014;"11";"16";99.38
40.7258005470363;-73.7192079046942;"Law Enforcement";"Suspicious Package";"Queens";2014;"11";"18";1.16
40.7261454744683;-73.7303079127115;"Law Enforcement";"Suspicious Package";"Queens";2014;"11";"21";5.42
40.751639282372;-73.9765471084023;"Structural";"Scaffold";"Manhattan";2014;"11";"13";3.52
40.7495636909418;-73.9931245974159;"Fire";"1st Alarm";"Manhattan";2014;"11";"18";1.62
40.7033310253227;-73.993389043139;"Marine";"Other";"Brooklyn";2014;"11";"23";18.2
40.6841470748529;-73.8326281949882;"Law Enforcement";"Other";"Queens";2014;"10";"21";419.7
40.758294106507;-73.7983490564832;"Utility";"Gas Service Line";"Queens";2014;"11";"08";1.23
40.5961035490327;-73.7604069815049;"Utility";"Gas High Pressure";"Queens";2014;"11";"08";1.35
40.8085131120781;-73.9393706191402;"Fire";"2nd Alarm";"Manhattan";2014;"11";"09";20.61
40.7091551217987;-74.0105431070906;"Structural";"Scaffold";"Manhattan";2014;"11";"18";8.05
NA;NA;"Structural";"Falling Debris";"Brooklyn";2014;"11";"11";1.38
40.8546065782314;-73.9370367962148;"Fire";"1st Alarm";"Manhattan";2014;"11";"11";75.65
40.713269289123;-74.0128234892948;"Rescue";"High Angle";"Manhattan";2014;"11";"12";25.23
40.7713591414042;-73.9118757719449;"Fire";"Explosion";"Queens";2014;"11";"14";30
40.715432082744;-73.9619683717477;"Structural";"Collapse";"Brooklyn";2014;"11";"15";4.13
40.8667415518402;-73.9287277435673;"Utility";"Water Main";"Manhattan";2014;"11";"13";37.97
40.730545156303;-74.0090599520299;"HazMat";"High Carbon Monoxide";"Manhattan";2014;"11";"09";121.42
40.7119934040205;-74.0081015486894;"Fire";"Manhole";"Manhattan";2014;"11";"14";4.1
40.7541305643748;-73.9883344752512;"Medical";"Other";"Manhattan";2014;"11";"18";21.3
40.8156907247584;-73.9582947432673;"Utility";"Water Main";"Manhattan";2014;"11";"09";5.98
40.7765528276478;-73.9640420535873;"Utility";"Water Service Line";"Manhattan";2014;"11";"12";7.69
40.8331308513497;-73.9140272029836;"Medical";"Public Health";"Bronx";2014;"11";"10";1.5
40.6709993622943;-73.7323405601292;"HazMat";"Solid";"Queens";2014;"11";"14";1.23
40.8181257344672;-73.9405360391783;"Fire";"1st Alarm";"Manhattan";2014;"11";"19";0.85
40.7105201180243;-73.8721490881978;"Utility";"Water Main";"Queens";2014;"11";"00";5.22
40.801090462793;-73.9631908310989;"Fire";"2nd Alarm";"Manhattan";2014;"11";"03";3.19
40.7694920321564;-73.9600132551695;"Utility";"Water Main";"Manhattan";2014;"11";"08";1.74
40.6213912487384;-73.9955476750772;"Fire";"Manhole";"Brooklyn";2014;"11";"16";20.48
40.8732832147795;-73.8497541073127;"Structural";"Other";"Bronx";2014;"11";"09";1.83
40.65513;-73.79936;"Law Enforcement";"Explosion";"Queens";2014;"11";"15";0.49
NA;NA;"Structural";"Evacuation";"Queens";2014;"11";"12";4.08
40.7645654712274;-73.7467148554573;"Utility";"Water Service Line";"Queens";2014;"11";"16";2.16
40.8612909665159;-73.9062398100262;"Fire";"2nd Alarm";"Bronx";2014;"11";"19";3.62
40.5816804517041;-73.9673078290331;"Law Enforcement";"Device";"Brooklyn";2014;"11";"19";9.81
40.6685986959701;-73.9091565747853;"Medical";"Public Health";"Brooklyn";2014;"11";"15";98.04
40.7391726934833;-73.9768618338349;"Medical";"Public Health";"Manhattan";2014;"10";"13";724.65
